date,open,high,low,close,preclose,pctChg
2012-07-25,9225.5540,9248.4430,9146.1340,9155.3430,9262.7730,-1.159811
2012-07-26,9148.7770,9218.1240,9069.9730,9081.8980,9155.3430,-0.802202
2012-07-27,9099.4190,9157.9810,9054.8690,9087.1300,9081.8980,0.057603
2012-07-30,9087.2970,9183.5010,9055.5870,9071.0600,9087.1300,-0.176847
2012-07-31,9080.7960,9152.0870,9033.9170,9059.2240,9071.0600,-0.130480
2012-08-01,9047.5860,9234.7400,9045.4250,9165.9740,9059.2240,1.178357
2012-08-02,9150.9460,9164.0840,8959.1680,8995.6230,9165.9740,-1.858510
2012-08-03,9016.5280,9076.6220,8957.2790,9076.6220,8995.6230,0.900427
2012-08-06,9055.1170,9229.3470,9036.7570,9212.2050,9076.6220,1.493761
2012-08-07,9217.7910,9243.0900,9175.6690,9229.2660,9212.2050,0.185195
2012-08-08,9231.8930,9303.8800,9191.2990,9210.6690,9229.2660,-0.201497
2012-08-09,9203.4140,9344.0910,9176.7760,9337.5430,9210.6690,1.377468
2012-08-10,9335.5560,9335.5560,9224.3020,9238.2030,9337.5430,-1.063876
2012-08-13,9226.4620,9226.4620,9035.4120,9039.2200,9238.2030,-2.153919
2012-08-14,9039.4480,9101.2610,8928.9990,9089.6150,9039.2200,0.557521
2012-08-15,9052.7920,9084.8750,8994.3760,9048.6070,9089.6150,-0.451150
2012-08-16,9018.3640,9046.4330,8963.8730,8973.3840,9048.6070,-0.831328
2012-08-17,8963.4030,8983.7250,8801.9680,8883.6050,8973.3840,-1.000496
2012-08-20,8805.3470,8867.9690,8737.6330,8838.6290,8883.6050,-0.506287
2012-08-21,8831.5170,8935.2420,8799.2350,8849.4910,8838.6290,0.122896
2012-08-22,8859.4600,8864.8200,8690.1330,8726.0240,8849.4910,-1.395185
2012-08-23,8739.2030,8785.7970,8655.6140,8730.5510,8726.0240,0.051872
2012-08-24,8697.2380,8718.5310,8578.5590,8579.2790,8730.5510,-1.732668
2012-08-27,8562.3360,8562.3360,8401.0850,8402.1460,8579.2790,-2.064658
2012-08-28,8389.1680,8454.2090,8358.6420,8400.3570,8402.1460,-0.021293
2012-08-29,8364.6600,8396.8350,8270.0240,8270.9070,8400.3570,-1.541008
2012-08-30,8218.7150,8290.1720,8132.3600,8220.0770,8270.9070,-0.614565
2012-08-31,8218.9040,8275.2020,8210.9940,8210.9940,8220.0770,-0.110498
2012-09-03,8220.3070,8399.5970,8215.3360,8361.6710,8210.9940,1.835061
2012-09-04,8374.2370,8393.1590,8223.3530,8243.8320,8361.6710,-1.409274
2012-09-05,8223.0980,8282.2180,8182.0500,8242.5880,8243.8320,-0.015092
2012-09-06,8255.6790,8332.9730,8230.3470,8288.2650,8242.5880,0.554156
2012-09-07,8363.8120,8822.2610,8363.8120,8709.0660,8288.2650,5.077079
2012-09-10,8738.4460,8817.6190,8716.5770,8769.5370,8709.0660,0.694342
2012-09-11,8728.0940,8739.4700,8638.7570,8739.4700,8769.5370,-0.342862
2012-09-12,8788.0100,8865.6480,8695.1540,8786.7280,8739.4700,0.540740
2012-09-13,8778.6120,8821.6490,8691.0020,8691.0020,8786.7280,-1.089434
2012-09-14,8801.5750,8832.5250,8670.5460,8740.0510,8691.0020,0.564363
2012-09-17,8717.3220,8738.3220,8483.5200,8483.6920,8740.0510,-2.933146
2012-09-18,8456.3170,8473.0450,8366.9950,8390.1500,8483.6920,-1.102610
2012-09-19,8407.4940,8445.9200,8351.5960,8431.7430,8390.1500,0.495733
2012-09-20,8393.0140,8393.0140,8200.9080,8202.2040,8431.7430,-2.722320
2012-09-21,8186.7360,8291.2600,8156.6300,8201.5280,8202.2040,-0.008239
2012-09-24,8148.3660,8364.3090,8095.5170,8310.9370,8201.5280,1.333998
2012-09-25,8296.9490,8364.6890,8256.6190,8284.2470,8310.9370,-0.321136
2012-09-26,8289.8460,8335.1360,8178.6720,8193.3730,8284.2470,-1.096950
2012-09-27,8198.5560,8520.1900,8198.5560,8486.2740,8193.3730,3.574857
2012-09-28,8422.2850,8690.2420,8415.0350,8679.2190,8486.2740,2.273605
2012-10-08,8677.9910,8715.6300,8495.3470,8540.0750,8679.2190,-1.603181
2012-10-09,8583.5760,8774.3580,8583.5760,8743.8640,8540.0750,2.386268
2012-10-10,8727.7450,8779.4080,8684.1190,8773.6800,8743.8640,0.340987
2012-10-11,8741.9390,8765.5010,8658.9370,8665.0890,8773.6800,-1.237689
2012-10-12,8695.2920,8782.4470,8579.5920,8650.1910,8665.0890,-0.171925
2012-10-15,8660.7160,8671.2170,8551.0970,8621.9650,8650.1910,-0.326311
2012-10-16,8618.4260,8724.5720,8597.3250,8645.5400,8621.9650,0.273432
2012-10-17,8684.8600,8699.1980,8563.5490,8641.1810,8645.5400,-0.050423
2012-10-18,8673.7340,8821.3350,8663.4330,8798.1980,8641.1810,1.817085
2012-10-19,8817.4220,8861.0420,8779.4460,8796.4180,8798.1980,-0.020235
2012-10-22,8749.0310,8859.5120,8725.7990,8829.4430,8796.4180,0.375441
2012-10-23,8824.9550,8836.0900,8680.9620,8686.4750,8829.4430,-1.619227
2012-10-24,8662.7420,8726.3700,8640.0930,8653.9070,8686.4750,-0.374921
2012-10-25,8653.9860,8725.3440,8587.7700,8602.8050,8653.9070,-0.590514
2012-10-26,8597.0650,8609.5720,8369.0540,8414.8500,8602.8050,-2.184812
2012-10-29,8394.4560,8423.5770,8339.6560,8376.5550,8414.8500,-0.455087
2012-10-30,8384.3600,8478.0080,8366.3380,8394.2360,8376.5550,0.211085
2012-10-31,8412.3070,8481.6560,8386.9030,8469.7960,8394.2360,0.900136
2012-11-01,8473.0280,8682.8070,8473.0280,8663.1470,8469.7960,2.282836
2012-11-02,8668.7240,8697.3150,8616.9230,8679.6850,8663.1470,0.190890
2012-11-05,8674.2570,8739.8290,8607.1420,8654.7400,8679.6850,-0.287388
2012-11-06,8649.7990,8661.4010,8483.7000,8589.8650,8654.7400,-0.749589
2012-11-07,8581.5330,8626.6140,8534.6650,8561.1980,8589.8650,-0.333730
2012-11-08,8489.2940,8523.1270,8399.3800,8399.3800,8561.1980,-1.890137
2012-11-09,8384.0740,8421.0360,8339.5470,8356.6710,8399.3800,-0.508478
2012-11-12,8371.2430,8437.9350,8312.9960,8391.9030,8356.6710,0.421608
2012-11-13,8382.9130,8382.9130,8222.4980,8234.6000,8391.9030,-1.874470
2012-11-14,8241.1210,8293.6750,8205.7420,8283.5640,8234.6000,0.594623
2012-11-15,8231.1110,8285.0170,8173.7740,8186.0640,8283.5640,-1.177035
2012-11-16,8169.6730,8177.3480,8043.7520,8118.1470,8186.0640,-0.829666
2012-11-19,8109.7800,8109.7800,7954.0680,8060.5440,8118.1470,-0.709559
2012-11-20,8074.6590,8150.1300,8043.8790,8052.7880,8060.5440,-0.096220
2012-11-21,8055.6440,8153.2260,7988.8460,8150.8400,8052.7880,1.217613
2012-11-22,8079.9370,8101.8710,8027.7640,8047.5190,8150.8400,-1.267609
2012-11-23,8074.0000,8157.8360,8054.0940,8114.7420,8047.5190,0.835328
2012-11-26,8096.7120,8114.9070,8003.3390,8016.0720,8114.7420,-1.215940
2012-11-27,7986.6960,8027.9290,7931.7380,7936.7410,8016.0720,-0.989644
2012-11-28,7914.3160,7917.4040,7844.4940,7854.0630,7936.7410,-1.041715
2012-11-29,7853.9170,7919.3530,7808.9610,7808.9610,7854.0630,-0.574251
2012-11-30,7808.5430,7960.9820,7786.8390,7903.2510,7808.9610,1.207459
2012-12-03,7903.2480,7951.6470,7698.8610,7710.8750,7903.2510,-2.434137
2012-12-04,7684.4880,7828.1180,7660.4500,7801.7460,7710.8750,1.178480
2012-12-05,7783.0260,8150.3950,7782.6840,8091.6780,7801.7460,3.716247
2012-12-06,8081.8200,8135.1430,8010.2140,8071.4910,8091.6780,-0.249479
2012-12-07,8046.4840,8211.6360,8007.4010,8189.6800,8071.4910,1.464277
2012-12-10,8199.1820,8285.6500,8150.0280,8265.7930,8189.6800,0.929374
2012-12-11,8230.0250,8285.8220,8201.2510,8220.5430,8265.7930,-0.547437
2012-12-12,8221.3820,8278.4640,8168.6390,8246.0640,8220.5430,0.310460
2012-12-13,8222.5670,8259.9100,8171.3490,8171.3490,8246.0640,-0.906073
2012-12-14,8183.7170,8536.5370,8183.7170,8530.8980,8171.3490,4.400122
2012-12-17,8545.0260,8659.0220,8545.0260,8600.3340,8530.8980,0.813930
2012-12-18,8576.2700,8711.7820,8511.3980,8592.6340,8600.3340,-0.089534
2012-12-19,8579.6750,8686.1200,8558.2540,8639.5640,8592.6340,0.546173
2012-12-20,8604.2040,8719.8750,8532.7170,8693.2260,8639.5640,0.621109
2012-12-21,8702.7350,8815.0340,8630.6700,8658.3480,8693.2260,-0.401208
2012-12-24,8647.4230,8702.0240,8605.9530,8631.3710,8658.3480,-0.311567
2012-12-25,8613.2790,8941.1450,8571.7000,8891.5710,8631.3710,3.014587
2012-12-26,8887.3860,8941.1120,8872.5040,8940.6800,8891.5710,0.552303
2012-12-27,8976.6260,9036.9370,8910.7460,8939.8500,8940.6800,-0.009284
2012-12-28,8953.3420,9038.6160,8926.9670,9026.9900,8939.8500,0.974744
2012-12-31,9042.9750,9119.1980,9007.1060,9116.4840,9026.9900,0.991406
2013-01-04,9204.1140,9217.0070,8991.7420,9096.0650,9116.4840,-0.223978
2013-01-07,9073.9680,9132.7860,9033.9530,9108.4650,9096.0650,0.136316
2013-01-08,9102.0330,9143.3890,9010.1580,9110.4510,9108.4650,0.021808
2013-01-09,9077.4990,9178.8330,9066.8230,9154.8740,9110.4510,0.487603
2013-01-10,9151.8130,9262.6660,9121.5880,9170.0550,9154.8740,0.165821
2013-01-11,9185.1720,9219.1760,8988.3000,9017.7330,9170.0550,-1.661073
2013-01-14,8981.7390,9330.5910,8976.0200,9316.2730,9017.7330,3.310588
2013-01-15,9332.9030,9432.8400,9312.8690,9381.6930,9316.2730,0.702211
2013-01-16,9359.3390,9438.1250,9232.3340,9355.4770,9381.6930,-0.279446
2013-01-17,9335.0450,9373.4130,9258.5760,9309.2300,9355.4770,-0.494321
2013-01-18,9358.3990,9475.4660,9286.0470,9432.2950,9309.2300,1.321962
2013-01-21,9543.2420,9562.8460,9465.8900,9562.8460,9432.2950,1.384083
2013-01-22,9591.8220,9623.0150,9456.2070,9536.3560,9562.8460,-0.277002
2013-01-23,9495.7320,9566.5270,9434.0230,9548.3110,9536.3560,0.125353
2013-01-24,9540.6280,9736.1240,9385.4550,9444.0820,9548.3110,-1.091591
2013-01-25,9432.6060,9445.9990,9353.3870,9357.1300,9444.0820,-0.920705
2013-01-28,9361.3120,9618.9190,9361.3120,9618.9190,9357.1300,2.797750
2013-01-29,9636.3250,9735.2220,9627.6570,9704.6560,9618.9190,0.891340
2013-01-30,9695.4060,9788.4690,9667.6760,9783.8410,9704.6560,0.815944
2013-01-31,9788.2630,9804.7270,9637.5780,9667.6720,9783.8410,-1.187355
2013-02-01,9648.9170,9820.8270,9609.8360,9820.2940,9667.6720,1.578685
2013-02-04,9830.8950,9858.5670,9693.6180,9760.8310,9820.2940,-0.605510
2013-02-05,9717.5550,9971.6400,9709.5970,9945.9760,9760.8310,1.896811
2013-02-06,9942.0380,9973.5370,9884.1270,9922.7180,9945.9760,-0.233841
2013-02-07,9896.2250,9934.2950,9782.5000,9904.7750,9922.7180,-0.180821
2013-02-08,9880.2600,10057.9700,9880.2600,9989.0930,9904.7750,0.851280
2013-02-18,10036.3800,10049.5300,9765.9090,9795.9080,9989.0930,-1.933955
2013-02-19,9787.0420,9787.0420,9519.7400,9550.9310,9795.9080,-2.500815
2013-02-20,9548.1750,9646.5980,9510.7570,9645.8710,9550.9310,0.994044
2013-02-21,9553.7590,9553.7590,9290.1940,9396.1080,9645.8710,-2.589322
2013-02-22,9386.4660,9454.1480,9353.8650,9364.5400,9396.1080,-0.335973
2013-02-25,9399.4540,9449.3230,9305.0630,9342.3700,9364.5400,-0.236743
2013-02-26,9291.8820,9428.7750,9193.9260,9208.0320,9342.3700,-1.437942
2013-02-27,9241.6600,9375.7160,9232.8770,9333.2370,9208.0320,1.359738
2013-02-28,9393.3320,9641.4360,9350.6450,9641.4360,9333.2370,3.302158
2013-03-01,9630.8710,9679.4450,9497.7140,9650.1440,9641.4360,0.090319
2013-03-04,9393.7300,9397.8220,9081.4370,9139.7510,9650.1440,-5.288964
2013-03-05,9138.4960,9353.2550,9085.3570,9341.3530,9139.7510,2.205766
2013-03-06,9396.7500,9444.9870,9342.3760,9431.1650,9341.3530,0.961451
2013-03-07,9409.2050,9506.2900,9268.4770,9393.6920,9431.1650,-0.397328
2013-03-08,9396.8500,9417.3010,9282.5280,9285.8330,9393.6920,-1.148211
2013-03-11,9256.9640,9340.9100,9155.9400,9277.1580,9285.8330,-0.093420
2013-03-12,9268.1720,9396.4140,9082.5750,9163.6430,9277.1580,-1.223603
2013-03-13,9150.9480,9159.1360,9028.7620,9073.2210,9163.6430,-0.986746
2013-03-14,9029.8390,9137.5460,9009.0120,9087.2530,9073.2210,0.154655
2013-03-15,9087.3700,9312.1260,8937.0690,9099.2870,9087.2530,0.132429
2013-03-18,9048.3610,9152.3020,8975.6300,8999.0180,9099.2870,-1.101949
2013-03-19,9013.2930,9081.0320,8930.0620,9034.0380,8999.0180,0.389159
2013-03-20,9035.6530,9329.7230,9027.8170,9317.9700,9034.0380,3.142909
2013-03-21,9315.8590,9382.9080,9263.5240,9326.2940,9317.9700,0.089335
2013-03-22,9319.2180,9371.8990,9285.8460,9343.4120,9326.2940,0.183547
2013-03-25,9368.8890,9393.4780,9279.9540,9313.1280,9343.4120,-0.324123
2013-03-26,9290.0530,9339.3460,9149.1410,9226.6360,9313.1280,-0.928713
2013-03-27,9220.3500,9357.5240,9168.6260,9225.1260,9226.6360,-0.016363
2013-03-28,9099.4790,9099.4790,8946.1730,8959.2620,9225.1260,-2.881958
2013-03-29,8976.0800,8996.4280,8879.2930,8889.7690,8959.2620,-0.775657
2013-04-01,8901.6440,9000.2050,8884.1750,8937.7550,8889.7690,0.539793
2013-04-02,8974.0200,9112.9310,8928.3200,8960.4570,8937.7550,0.254003
2013-04-03,9007.6480,9062.1100,8930.9930,8964.4670,8960.4570,0.044750
2013-04-08,8828.0690,8960.9820,8748.7410,8953.8360,8964.4670,-0.118589
2013-04-09,8965.6170,9067.2480,8961.8820,8993.1140,8953.8360,0.438676
2013-04-10,8994.4410,9006.9240,8891.1380,8962.2990,8993.1140,-0.342656
2013-04-11,9017.6140,9036.9480,8915.7100,8920.7130,8962.2990,-0.464010
2013-04-12,8911.3750,8975.4430,8823.8320,8835.1470,8920.7130,-0.959177
2013-04-15,8792.9090,8818.1790,8694.1720,8733.4410,8835.1470,-1.151153
2013-04-16,8656.2280,8861.2120,8645.1850,8852.4210,8733.4410,1.362344
2013-04-17,8852.7830,8917.6910,8819.9600,8894.3680,8852.4210,0.473851
2013-04-18,8837.2530,8996.6290,8813.0460,8888.0160,8894.3680,-0.071422
2013-04-19,8910.4290,9142.8960,8903.7020,9111.1860,8888.0160,2.510908
2013-04-22,9095.7300,9140.4480,9012.7170,9057.6170,9111.1860,-0.587941
2013-04-23,9055.2270,9055.4670,8783.7740,8793.1340,9057.6170,-2.920011
2013-04-24,8786.4160,8985.0220,8742.1890,8911.6500,8793.1340,1.347831
2013-04-25,8870.6930,8941.2710,8758.2790,8772.5760,8911.6500,-1.560589
2013-04-26,8809.1910,8857.8910,8667.5830,8691.3860,8772.5760,-0.925503
2013-05-02,8643.8970,8726.1370,8597.7140,8718.1970,8691.3860,0.308484
2013-05-03,8736.4840,8967.0920,8736.4840,8847.6750,8718.1970,1.485141
2013-05-06,8887.2230,9016.4240,8868.5290,8997.0760,8847.6750,1.688595
2013-05-07,8974.1740,9072.7110,8940.7100,9022.9020,8997.0760,0.287051
2013-05-08,9081.1320,9170.8340,9039.0680,9074.8380,9022.9020,0.575597
2013-05-09,9071.1100,9101.5760,8959.8140,9050.0800,9074.8380,-0.272818
2013-05-10,9014.5660,9117.3000,8994.4400,9071.1610,9050.0800,0.232938
2013-05-13,9080.1010,9110.4490,8975.7020,9014.2820,9071.1610,-0.627030
2013-05-14,9003.4700,9007.2190,8773.7950,8809.0850,9014.2820,-2.276357
2013-05-15,8823.8440,8888.6710,8808.3490,8869.8540,8809.0850,0.689840
2013-05-16,8838.9510,9061.3280,8791.3470,9061.3280,8869.8540,2.158712
2013-05-17,9060.5290,9264.2120,9059.2480,9246.2760,9061.3280,2.041072
2013-05-20,9274.1300,9396.2720,9255.6880,9307.1510,9246.2760,0.658373
2013-05-21,9314.7630,9403.5350,9292.4210,9403.5350,9307.1510,1.035589
2013-05-22,9400.7900,9462.0210,9347.9260,9405.0610,9403.5350,0.016221
2013-05-23,9362.7300,9445.3990,9242.4640,9265.6760,9405.0610,-1.482019
2013-05-24,9288.0490,9365.2960,9206.8300,9304.8600,9265.6760,0.422900
2013-05-27,9278.2180,9323.2100,9223.7240,9260.6320,9304.8600,-0.475327
2013-05-28,9263.8270,9441.6880,9199.4050,9441.6880,9260.6320,1.955122
2013-05-29,9456.2120,9511.1840,9398.6670,9404.4010,9441.6880,-0.394920
2013-05-30,9388.8160,9427.7460,9340.1170,9379.1930,9404.4010,-0.268045
2013-05-31,9397.3090,9429.5410,9256.9520,9257.9490,9379.1930,-1.292693
2013-06-03,9259.4820,9345.6640,9227.2160,9251.2420,9257.9490,-0.072446
2013-06-04,9254.6290,9254.6290,9091.6170,9124.2690,9251.2420,-1.372504
2013-06-05,9133.1670,9147.3630,9066.2750,9143.4420,9124.2690,0.210141
2013-06-06,9105.4260,9147.6300,8995.7060,9001.0890,9143.4420,-1.556892
2013-06-07,8992.2650,9012.1590,8728.4920,8763.6070,9001.0890,-2.638363
2013-06-13,8642.3220,8642.3220,8362.0200,8432.4250,8763.6070,-3.779067
2013-06-14,8459.0510,8501.7160,8433.2760,8479.4580,8432.4250,0.557766
2013-06-17,8500.0350,8521.0310,8357.6180,8404.5000,8479.4580,-0.883995
2013-06-18,8433.5100,8497.6460,8369.1980,8470.8650,8404.5000,0.789639
2013-06-19,8428.6490,8431.9670,8257.4210,8421.2420,8470.8650,-0.585808
2013-06-20,8369.0440,8388.4280,8138.5720,8147.4830,8421.2420,-3.250818
2013-06-21,8012.9160,8189.7010,7969.9640,8136.0460,8147.4830,-0.140375
2013-06-24,8115.8410,8115.8410,7558.0270,7588.5220,8136.0460,-6.729607
2013-06-25,7486.8270,7582.3660,7045.5950,7495.0960,7588.5220,-1.231146
2013-06-26,7544.8930,7591.0960,7409.2480,7566.3960,7495.0960,0.951286
2013-06-27,7598.9310,7712.4010,7544.3290,7544.3290,7566.3960,-0.291643
2013-06-28,7508.3530,7841.7500,7479.8990,7694.4660,7544.3290,1.990061
2013-07-01,7649.2960,7725.9240,7544.7750,7718.4770,7694.4660,0.312058
2013-07-02,7720.7710,7796.5610,7652.6600,7768.8360,7718.4770,0.652446
2013-07-03,7748.5920,7748.5920,7591.5770,7703.7360,7768.8360,-0.837965
2013-07-04,7641.4490,7901.9090,7597.2590,7804.1140,7703.7360,1.302977
2013-07-05,7852.6260,7968.8690,7852.6260,7856.5910,7804.1140,0.672428
2013-07-08,7741.4070,7810.9990,7634.2920,7637.6270,7856.5910,-2.787009
2013-07-09,7624.1310,7684.2220,7570.5360,7600.4720,7637.6270,-0.486470
2013-07-10,7609.3980,7851.2490,7584.1160,7851.2490,7600.4720,3.299490
2013-07-11,7858.0720,8281.5510,7849.4880,8184.7670,7851.2490,4.247962
2013-07-12,8171.0080,8218.1940,7999.4430,8012.8410,8184.7670,-2.100564
2013-07-15,8072.7510,8247.6730,8003.9880,8137.7700,8012.8410,1.559113
2013-07-16,8109.8450,8201.0760,8050.1470,8186.6840,8137.7700,0.601074
2013-07-17,8161.6480,8215.6060,8055.9920,8063.8020,8186.6840,-1.501002
2013-07-18,8026.6090,8064.0210,7887.3620,7904.2680,8063.8020,-1.978393
2013-07-19,7914.2690,7937.6280,7663.9860,7663.9860,7904.2680,-3.039905
2013-07-22,7608.6830,7717.7210,7566.7490,7684.2260,7663.9860,0.264095
2013-07-23,7737.0270,7998.4100,7726.0560,7963.7030,7684.2260,3.637023
2013-07-24,7945.2850,7995.3210,7817.9130,7935.8480,7963.7030,-0.349774
2013-07-25,7948.9500,7996.6330,7849.1300,7894.6030,7935.8480,-0.519732
2013-07-26,7845.2180,7905.4000,7787.3880,7843.3620,7894.6030,-0.649066
2013-07-29,7772.1600,7772.1600,7639.1630,7668.5350,7843.3620,-2.228976
2013-07-30,7690.4460,7858.5430,7619.3640,7730.1710,7668.5350,0.803749
2013-07-31,7849.5460,7956.4060,7748.2980,7765.3960,7730.1710,0.455683
2013-08-01,7819.4460,7967.0290,7789.9280,7931.7860,7765.3960,2.142713
2013-08-02,8023.7260,8084.9030,7957.1700,7961.4690,7931.7860,0.374230
2013-08-05,7955.3780,8060.3870,7930.4570,8060.3870,7961.4690,1.242459
2013-08-06,8033.6710,8170.4990,7980.3980,8143.0210,8060.3870,1.025184
2013-08-07,8167.1050,8250.8660,8084.0510,8096.0910,8143.0210,-0.576324
2013-08-08,8090.6640,8170.7150,8065.6320,8114.8660,8096.0910,0.231907
2013-08-09,8158.3830,8214.6840,8061.6080,8145.9670,8114.8660,0.383254
2013-08-12,8181.9480,8357.8200,8173.7580,8356.7330,8145.9670,2.587374
2013-08-13,8353.2590,8366.6720,8290.2200,8362.6520,8356.7330,0.070828
2013-08-14,8375.0260,8467.7820,8303.4110,8336.8070,8362.6520,-0.309061
2013-08-15,8342.6330,8383.5860,8225.7850,8228.8720,8336.8070,-1.294675
2013-08-16,8204.1200,8476.0500,8152.6860,8168.0880,8228.8720,-0.738670
2013-08-19,8110.8030,8319.5320,8104.4080,8285.7230,8168.0880,1.440175
2013-08-20,8269.8230,8357.7310,8192.8450,8234.5620,8285.7230,-0.617461
2013-08-21,8264.7170,8268.6520,8174.2150,8236.0900,8234.5620,0.018560
2013-08-22,8223.2960,8325.7740,8202.0490,8245.0400,8236.0900,0.108670
2013-08-23,8281.1850,8307.0180,8045.8010,8166.2770,8245.0400,-0.955279
2013-08-26,8200.1640,8346.7010,8180.2780,8334.5710,8166.2770,2.060847
2013-08-27,8325.9650,8352.4010,8280.7240,8341.7720,8334.5710,0.086401
2013-08-28,8286.8850,8338.2940,8197.4020,8259.3810,8341.7720,-0.987699
2013-08-29,8287.2400,8306.3150,8177.2890,8214.4910,8259.3810,-0.543499
2013-08-30,8197.1860,8290.3870,8163.1060,8202.4810,8214.4910,-0.146202
2013-09-02,8214.9450,8269.8210,8148.1720,8243.5770,8202.4810,0.501015
2013-09-03,8257.4560,8374.3130,8245.0060,8368.0380,8243.5770,1.509793
2013-09-04,8354.4920,8400.8110,8330.5240,8344.9580,8368.0380,-0.275812
2013-09-05,8352.0020,8364.0700,8274.1910,8286.0640,8344.9580,-0.705738
2013-09-06,8277.1430,8354.3140,8256.1150,8280.3330,8286.0640,-0.069170
2013-09-09,8334.4240,8537.9240,8319.1010,8504.7350,8280.3330,2.710064
2013-09-10,8535.5400,8636.6260,8498.3830,8636.6260,8504.7350,1.550790
2013-09-11,8636.7120,8722.3860,8622.2610,8675.6250,8636.6260,0.451554
2013-09-12,8648.6600,8766.3520,8627.8100,8714.8830,8675.6250,0.452507
2013-09-13,8709.0530,8766.6960,8676.5940,8687.5380,8714.8830,-0.313770
2013-09-16,8706.3820,8722.4850,8627.3220,8658.9990,8687.5380,-0.328506
2013-09-17,8652.5010,8652.5010,8493.6590,8493.7790,8658.9990,-1.908070
2013-09-18,8463.0200,8524.3440,8405.2270,8480.7440,8493.7790,-0.153467
2013-09-23,8503.9190,8722.5920,8503.9190,8719.2880,8480.7440,2.812771
2013-09-24,8718.1640,8718.2730,8564.8310,8664.8010,8719.2880,-0.624905
2013-09-25,8642.4870,8707.5040,8587.3710,8613.7100,8664.8010,-0.589636
2013-09-26,8578.1440,8612.3320,8415.4350,8439.4670,8613.7100,-2.022859
2013-09-27,8442.1360,8515.1350,8425.6200,8472.2930,8439.4670,0.388960
2013-09-30,8485.6460,8544.7370,8461.6570,8514.5690,8472.2930,0.498995
2013-10-08,8505.1060,8707.0450,8461.5710,8681.5330,8514.5690,1.960920
2013-10-09,8645.6320,8675.5920,8601.9650,8667.7730,8681.5330,-0.158495
2013-10-10,8684.6400,8727.1440,8605.4190,8685.7930,8667.7730,0.207891
2013-10-11,8722.4250,8773.1800,8661.4020,8737.9720,8685.7930,0.600736
2013-10-14,8736.7590,8815.7480,8707.3150,8760.1000,8737.9720,0.253239
2013-10-15,8756.8150,8765.5480,8627.0920,8700.3450,8760.1000,-0.682126
2013-10-16,8664.7530,8690.3800,8499.5870,8542.8660,8700.3450,-1.810026
2013-10-17,8583.9310,8614.9520,8503.8540,8521.1990,8542.8660,-0.253627
2013-10-18,8529.5570,8629.5510,8493.9380,8584.8660,8521.1990,0.747160
2013-10-21,8608.9320,8742.0420,8571.7870,8739.5200,8584.8660,1.801465
2013-10-22,8727.6690,8744.7960,8596.0230,8619.6360,8739.5200,-1.371743
2013-10-23,8640.7950,8719.6330,8492.6940,8512.9580,8619.6360,-1.237613
2013-10-24,8486.1110,8550.8600,8423.9460,8486.5240,8512.9580,-0.310510
2013-10-25,8488.3430,8570.2840,8325.8650,8379.6130,8486.5240,-1.259775
2013-10-28,8398.2490,8411.8110,8297.6620,8336.6820,8379.6130,-0.512334
2013-10-29,8352.1650,8504.5730,8214.5400,8398.9220,8336.6820,0.746583
2013-10-30,8402.6500,8559.7720,8377.9600,8553.3660,8398.9220,1.838859
2013-10-31,8516.1490,8549.7640,8428.3610,8444.4050,8553.3660,-1.273895
2013-11-01,8433.7570,8493.3840,8370.8690,8451.7200,8444.4050,0.086619
2013-11-04,8493.3140,8524.4760,8395.2990,8416.9320,8451.7200,-0.411610
2013-11-05,8357.5720,8460.1770,8269.7320,8451.7280,8416.9320,0.413404
2013-11-06,8409.8690,8434.9530,8285.8460,8287.8600,8451.7280,-1.938860
2013-11-07,8277.8850,8300.7600,8187.0450,8240.2520,8287.8600,-0.574435
2013-11-08,8185.6120,8250.0360,8126.7960,8155.3970,8240.2520,-1.029762
2013-11-11,8142.3850,8208.9100,8082.2370,8168.6740,8155.3970,0.162798
2013-11-12,8179.0350,8298.6650,8167.4700,8279.3080,8168.6740,1.354367
2013-11-13,8221.1310,8227.9880,8103.4880,8110.9950,8279.3080,-2.032930
2013-11-14,8131.6420,8162.6170,8054.9630,8156.5350,8110.9950,0.561461
2013-11-15,8163.9540,8418.7320,8162.7830,8305.9060,8156.5350,1.831306
2013-11-18,8356.9100,8526.6970,8328.8590,8523.7540,8305.9060,2.622804
2013-11-19,8517.1170,8521.2450,8430.7310,8461.2100,8523.7540,-0.733761
2013-11-20,8546.4020,8564.2140,8435.7750,8510.6820,8461.2100,0.584688
2013-11-21,8469.5290,8501.6500,8353.6650,8472.0230,8510.6820,-0.454232
2013-11-22,8496.4840,8508.5960,8405.4590,8413.3440,8472.0230,-0.692629
2013-11-25,8351.8290,8479.5720,8340.3320,8379.5500,8413.3440,-0.401671
2013-11-26,8364.5250,8408.6080,8337.1920,8365.3490,8379.5500,-0.169474
2013-11-27,8353.0810,8478.3060,8347.8130,8447.4570,8365.3490,0.981530
2013-11-28,8471.2650,8630.3770,8463.8940,8548.3670,8447.4570,1.194562
2013-11-29,8552.1770,8573.3540,8520.1130,8542.6080,8548.3670,-0.067367
2013-12-02,8461.4910,8593.9910,8355.9860,8376.6440,8542.6080,-1.942789
2013-12-03,8353.7910,8514.9240,8340.2090,8492.5230,8376.6440,1.383369
2013-12-04,8482.3950,8648.0100,8460.0560,8600.8180,8492.5230,1.275180
